Time Stamp,CAPITL,CENTRL,DUNWOD,GENESE,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,WEST,total_load
2022-07-19 19:00:00+00:00,1958.0242083333333,2351.023075,1116.0983333333334,1707.0435916666665,1744.1908,4505.777491666667,1137.3052583333333,572.0696750000001,9176.752875,707.4839666666667,2379.0601,27354.829375
2022-07-19 20:00:00+00:00,1989.7722,2414.5109916666665,1162.2494166666668,1749.5587500000001,1825.0898833333333,4655.620975000001,1142.0573083333334,587.2352333333333,9382.742458333334,713.7828666666666,2343.1412833333334,27965.76136666667
2022-07-19 21:00:00+00:00,2050.3012916666667,2517.9780833333334,1182.8041249999999,1797.8121583333334,1915.2329083333334,4771.648908333334,1169.3291333333334,595.6899,9486.437583333334,717.4751666666666,2351.8931749999997,28556.602433333333
2022-07-19 22:00:00+00:00,2111.1760916666667,2586.4734750000002,1186.8534583333333,1822.0252666666665,1958.4911583333333,4795.673441666667,1178.247825,592.5016416666666,9356.858458333334,708.2726333333334,2350.2701666666667,28646.843616666665
2022-07-19 23:00:00+00:00,2105.4956333333334,2584.9201916666666,1151.687975,1808.6350249999998,1932.2761166666667,4646.030366666667,1185.9618666666668,575.449125,9130.072750000001,713.3111083333333,2284.9792583333333,28118.819416666665
2022-07-20 00:00:00+00:00,2071.0069666666664,2519.224616666667,1104.8181916666665,1756.6912833333333,1850.9695333333332,4415.3920499999995,1169.0359,542.9388749999999,8859.0375,704.885175,2249.76015,27243.760241666663
2022-07-20 01:00:00+00:00,2006.275225,2476.5616,1060.3115333333333,1708.4028250000001,1763.6342166666666,4205.252025000001,1132.8340833333334,511.1161,8739.65675,696.574975,2223.253625,26523.872958333333
2022-07-20 02:00:00+00:00,1882.4787,2283.201475,1004.2460416666668,1600.666433333333,1610.5589833333333,3867.0087666666664,1078.1301166666665,465.1071083333334,8398.979541666668,682.7806083333334,2123.1924083333333,24996.350183333332
2022-07-20 03:00:00+00:00,1752.536175,2127.9353,936.3888083333333,1492.994825,1461.1759833333333,3511.786625,976.9865083333333,428.0844916666667,7930.414191666667,671.6161666666667,1982.9941666666666,23272.913241666665
2022-07-20 04:00:00+00:00,1640.9891083333332,2011.8182583333335,880.6146416666667,1385.5822500000002,1326.34635,3209.647766666667,913.7275833333333,396.8458416666667,7462.682958333334,650.6564583333334,1882.8842166666666,21761.795433333336
2022-07-20 05:00:00+00:00,1553.9782583333333,1928.8190416666666,829.692975,1306.00935,1229.6568833333333,2973.7474333333334,864.3264916666667,370.8005,7090.272083333333,643.8171166666667,1790.4520916666668,20581.572224999996
2022-07-20 06:00:00+00:00,1497.4546833333334,1857.1525333333332,776.4571,1250.2621333333334,1167.7445,2804.6354499999998,836.5576916666668,348.555875,6812.446883333333,633.4716999999999,1742.0814333333335,19726.81998333333
2022-07-20 07:00:00+00:00,1468.312175,1813.0344750000002,742.695325,1218.219925,1129.2171,2677.0559,815.2933750000001,330.62060833333334,6618.820033333333,638.4585166666667,1700.9071333333334,19152.634566666668
